image,title,description,total time,ingredients,instructions
https://pinchofyum.com/wp-content/uploads/sweet-potato-lasagna-square-183x183.jpg,Sausage and Sweet Potato Zucchini Lasagna,This Sausage and Sweet Potato Zucchini Lasagna features ancho chili spiced sausage and a sweet potato sauce that is uniquely sweet and savory.,45 minutes,cumin mozzarella provolon chees milk garlic ancho chili powder green onion sweet potato zucchini cilantro chicken broth pork,"['Cut the zucchini into thin strips lengthwise. I did this without any special peeler – just a knife (see picture in post). Lay them on paper towels and sprinkle with salt. Let rest while you prep the other ingredients – the excess moisture will seep out of them and you can press them with paper towels when they’re ready. While the zucchini is resting, in a large skillet, brown the ground pork with 3 cloves minced garlic, 1 teaspoon ancho chili powder, 1 teaspoon cumin, and 1/2 teaspoon salt. Set aside.', 'Meanwhile, wash the sweet potatoes, poke with a fork several times, wrap once in a paper towel, and microwave for 5-7 minutes or until soft. You can also bake them in the oven if you prefer. Cut into chunks, transfer to a blender, and puree with the milk, chicken broth, olive oil, 2 garlic cloves, 1 teaspoon ancho chili powder, 1 teaspoon cumin, and 1 teaspoon salt until smooth and creamy.', 'Preheat the oven to 375 degrees. Spray a 9×13 baking dish with nonstick cooking spray. Layer the zucchini noodles, sauce, sausage, chopped cilantro and green onions, and cheese; repeat layers three times. End with a final layer of zucchini noodles covered with a little sauce and cheese. Cover with greased foil so the cheese won’t stick and bake for 30-45 minutes. Remove from the oven and let stand for at least 15-20 minutes. This does not cut into perfectly clean squares, especially if you cut into it before it has time to cool and set a little bit (which I did – SO HUNGRY). For a cleaner cut slice, see notes about using regular lasagna noodles.']"
https://pinchofyum.com/wp-content/uploads/zucchini-muffins-square-183x183.jpg,Honey and Olive Oil Zucchini Muffins,These Honey and Olive Oil Zucchini Muffins are made with healthier ingredients and no refined sugar. Super moist and delicious with big puffy tops!,35 minutes,purpos flour bake powder whole wheat flour cinnamon egg real mapl syrup zucchini honey vanilla bake soda,"['Preheat the oven to 350 degrees. In a mixing bowl, combine the zucchini, eggs, vanilla, olive oil, maple syrup, and honey. Stir gently until mixed; set aside.', 'In a large mixing bowl, combine the flours, baking soda, baking powder, salt, and cinnamon. Stir to combine and make a well in the middle. Pour the wet mixture from step one into the well and stir just a few times until barely combined. Overmixing makes the muffins tough and hard, so I try to limit myself to 15 big around-the-bowl stirs.', 'Pour the batter in a muffin tin greased with nonstick cooking spray or lined with paper cups. You should be able to get 6-8 jumbo muffins or 15-16 regular sized muffins. Bake for 20 minutes or until the muffins are golden brown and the tops spring back when you press on them.']"
https://pinchofyum.com/wp-content/uploads/iced-coffee-square-183x183.jpg,Milk and Honey Iced Coffee,This Milk and Honey Iced Coffee is so simple – just four ingredients to the most deliciously sweet and creamy homemade coffee drink!,7 minutes,skim almond milk nespresso altissio capsul honey vanilla ice,"['Brew the Altissio using a Nespresso VertuoLine System. It should make about 1/4 cup of espresso. Stir the honey into the hot espresso to dissolve. Add the milk, cream, and vanilla and stir to combine.', 'Place the ice cubes in a shaker and pour the coffee and milk mixture over the ice. Cover and shake for 20 seconds. Pour into a glass with the ice cubes. Serve immediately.']"
https://pinchofyum.com/wp-content/uploads/biryani-square-183x183.jpg,Beef Biryani,"This Beef Biryani recipe is made with golden raisins, toasted almonds, saucy beef, warm spices, and fragrant basmati rice. So, so good.",1 hour 30 minutes,cumin roast coriand ginger sliver almond fenugreek seed garlic beef golden raisin white onion plain greek yogurt cilantro turmer basmati rice butter beef broth,"['Make the simmer sauce: Cut the onion in half and set one half aside for later. Cut the remaining half into quarters. Place in the food processor with the garlic, cilantro, and ginger. Puree until smooth, adding a little water if needed. Set aside.', 'Caramelize the onions: In a large ovenproof pan over medium low heat, melt 1/2 tablespoon butter and 1/2 tablespoon oil. Cut the reserved half onion into thin slices and add to the pan. Caramelize/fry onion until golden brown and sweet tasting, about 15 minutes. Add the almonds and raisins and stir fry until everything is slightly softened, toasty, and golden nummy. Set aside.', 'Make the beef: Return the pan to the stove and melt the remaining 1/2 tablespoon butter and oil over medium high heat. Add the steak pieces – sear them so that they get nice and browned on all sides, about 5 minutes. Transfer to a plate. Wipe excess grease out of the pan; add the simmer sauce from step one to the pan. While it simmers, measure the spices and add them to the pan. Stir fry until very fragrant, about 3 minutes. Add the yogurt and about 1 cup water and stir until smooth. Add the browned beef back to the pan with the simmer sauce. Cover and simmer gently for 1 hour.', 'Prepare the rice:  While the beef is simmering (yum!) soak the rice in cold water and then rinse thoroughly to remove the starch – this helps it from being too sticky later on. Heat 3 cups of beef broth in a saucepan and bring to a low boil. Add the rinsed rice and simmer, covered, for 5-10 minutes. The rice should be partially cooked but it’s okay if it’s still a little raw. It will finish cooking in the oven. Drain off the liquid and set aside. Preheat the oven to 350 degrees.', 'Finish it off: Spoon the rice on top of the beef and make a small well in the middle for moisture. Sprinkle the caramelized onions from step two over the rice. Cover with two tight layers of foil and a tight fitting lid. Bake for 30-40 minutes. Let stand for 10-15 minutes before fluffing with a fork and serving. Top with cilantro and serve with chapati or naan.']"
https://pinchofyum.com/wp-content/uploads/spaghetti-pie-square-183x183.jpg,Spaghetti Pie,This Spaghetti Pie is beautifully simple comfort food! Spaghetti noodles are baked into a pie and topped with sauce and melted cheese.,1 hour 5 minutes,skim ricotta chees celeri oregano tini tini sprinkl nutmeg garlic carrot spaghetti egg hand spinach yellow onion basil chees tomato sauc parsley parmesan,"['Cook the spaghetti according to package directions. Drain and set aside to cool.', 'Mince the onion, garlic, celery, and carrots. Heat 1 tablespoon olive oil in a large skillet; add the onion and saute for 5 minutes. Add the garlic, celery, and carrots; saute for another 5 minutes. Add the spinach and cook until wilted. Stir in the spices and set aside to cool.', 'Preheat the oven to 350 degrees. Mix the ricotta and eggs together. Toss the cooked noodles with the vegetable mixture and the ricotta mixture. Transfer to a greased pie dish (mine was 9 inches – you could also just use a 9×13 rectangular pan). The mixture will be heaping in the dish. Top with the sauce and the cheese and cover with oiled aluminum foil so the cheese doesn’t stick. Bake for 20 minutes; remove foil and bake for an additional 5 minutes. Remove from the oven and let stand for 5-10 minutes to soak up any excess moisture. Top with parsley and Parmesan. Cut into wedges or scoop out with a spoon and serve.']"
https://pinchofyum.com/wp-content/uploads/watermelon-salad-square-183x183.jpg,Balsamic Watermelon Chicken Salad,"This Balsamic Watermelon Chicken Salad has blue cheese, watermelon, almonds, herbed chicken, and a balsamic glaze. Simple and fresh.",40 minutes,balsam vinegar babi spinach green purpos season crush almond blue chees crumbl boneless skinless chicken breast,"['Pour the balsamic vinegar into a small saucepan and bring to a boil. Reduce heat and simmer for 15-20 minutes until the balsamic vinegar is significantly reduced and starting to become syrupy.', 'Meanwhile, turn a grill or nonstick skillet to high heat. Sprinkle the chicken with the seasoning on both sides and drizzle with the olive oil. Transfer to the hot grill and cook until no longer pink on the inside and nicely browned on the outside. Let rest for 5 minutes; cut into small cubes.', 'Layer the spinach with the chicken, watermelon, blue cheese, almonds, and drizzle with the balsamic reduction to taste. Top with additional olive oil if desired.']"
https://pinchofyum.com/wp-content/uploads/quesadillas-square-183x183.jpg,Smoked Gouda Mushroom Quesadillas,"These Smoked Gouda Mushroom Quesadillas are deeeelicious! Creamy and melty, golden and crunchy, perfect for a quick vegetarian lunch.",35 minutes,flour tortilla white mushroom sour cream cilantro anyth yellow onion bell pepper chees butter,"['Prep the peppers: Slice the onion and peppers into thin strips. Heat the olive oil in a large nonstick skillet over medium high heat; add the onions and saute for 3-5 minutes or until soft. Add the peppers and saute for 5 minutes until soft and roasty-looking on the outside. Transfer to a bowl.', 'Prep the mushrooms: Wipe the skillet with a paper towel and return to the stove. Add 1 1/2 tablespoons butter and melt over medium low heat. Add the mushrooms and saute for 5-8 minutes or until golden brown. Toss in the bowl with the peppers and onions.', 'Assemble and cook: Wipe the skillet with a paper towel (again) and return to the stove. For each quesadilla, melt 1/2 tablespoon butter in the skillet and layer these ingredients directly in the pan: 1 tortilla, 2 tablespoons cheese, 1/3 cup pepper mushroom mixture, 2 tablespoons cheese, 1 tortilla. By the time you’ve layered them, the bottom will probably be getting a little golden brown. Press the quesadilla together with the back of a spatula to help it stick and carefully flip it over in the skillet. I usually hold my hand on the top tortilla as I flip it to keep the filling from falling out. Let the quesadilla brown for another 2-3 minutes on the other side, just enough to turn golden brown and melt the cheese. Remove and cut into wedges (and repeat for the other quesadillas). Top with sour cream, cilantro or anything else you like!']"
https://pinchofyum.com/wp-content/uploads/black-pepper-stir-fried-noodles-square-183x183.jpg,Black Pepper Stir Fried Noodles,"These Black Pepper Stir Fried Noodles are like whoa yummy! 30 minutes to prep with simple, vegetarian friendly ingredients.",30 minutes,udon noodl mirin ginger black peppercorn sesam seed garlic tofu spinach honey sugar soy sauc,"['Bring a large pot of water to boil. Add the noodles and cook for 1-2 minutes (they should NOT be all the way cooked – just enough to barely soften). Drain and rinse with cold water – this removes starch and helps them stir fry without turning into a big blob. Set aside.', 'Place all the sauce ingredients in the food processor and give it a whirl. When it’s smooth, taste it and adjust to your liking. Cut the tofu into slices and press out the excess moisture several times with paper towels. Cut the tofu slices into cubes. Heat 1 tablespoon sesame oil in a large wok or nonstick skillet. When the oil is shiny, add the tofu. Stir fry very gently (breaks apart easily) for 5-10 minutes until deep golden brown. Add a tiny splash of black pepper sauce, a tiny splash of water, and 1/2 tablespoon oil and shake the pan around – everything will be all sizzly and awesome. When the tofu is cooked to your liking, transfer to a bowl and set aside.', 'Heat the remaining 1/2 tablespoon oil in the skillet. When the oil is shiny, add the noodles and black pepper sauce. Add a splash of water if the sauce becomes too thick. Stir fry until the noodles are softened completely, covered with sauce, and piping hot. Remove from heat and toss with the spinach and tofu. Serve sprinkled with sesame seeds.']"
https://pinchofyum.com/wp-content/uploads/chicken-shahi-korma-square-183x183.jpg,Chicken Shahi Korma,"This Chicken Shahi Korma recipe is so simple and SERIOUSLY delicious. Spicy chicken, cashews, paneer, golden raisins, and creamy sauce.",30 minutes,chicken breast garlic cinnamon cashew golden raisin cilantro chicken broth paneer ginger hot pepper flake garam masala honey turmer onion greek yogurt tomato past lemon juic cumin black peppercorn fenugreek seed coriand,"['Cut the chicken breasts into small cubes. Puree the ginger, garlic, lemon juice, and 2 tablespoons of olive oil in a food processor, adding a little water if necessary. Pour over the chicken, stir, and refrigerate to marinate while you prep the rest of the recipe.', 'Puree all the sauce ingredients in a food processor until very smooth. Set aside.', 'Heat 1 tablespoon oil in a large pot over medium heat. Add the onions and saute for 5 minutes. Add the chicken and the tomato paste. Saute until fragrant and browned.', 'Add the korma sauce base, yogurt, half and half, paneer, raisins, cashews, and salt. Taste and adjust to your liking. Simmer for as long as you can before eating so the flavors can develop. Add extra water or chicken broth the thin out the sauce to your desired consistency since it will thicken up a little bit. Serve over basmati rice or with naan. It’s soooo gooood.']"
https://pinchofyum.com/wp-content/uploads/poached-egg-toast-square-183x183.jpg,Simple Poached Egg and Avocado Toast,"This Simple Poached Egg and Avocado Toast recipe is so simple and so delicious! Real, healthy food never tasted so good. YUM!",10 minutes,whole grain bread quarter tomato egg shave parmesan chees herb avocado,"['Bring a pot of water to boil (use enough water to cover the eggs when they lay in the bottom). Drop the metal rims (outer rim only) of two mason jar lids into the pot so they are laying flat on the bottom. When the water is boiling, turn off the heat and carefully crack the eggs directly into each rim. Cover the pot and poach for 5 minutes (4 for super soft, 4:30 for soft, 5 or more for semi-soft yolks).', 'While the eggs are cooking, toast the bread and smash the avocado on each piece of toast. When the eggs are done, use a spatula to lift the eggs out of the water. Gently pull the rim off of the eggs (I do this right on the spatula, over the water) and place the poached eggs on top of the toast. Sprinkle with Parmesan cheese, salt, pepper, and fresh herbs; serve with the fresh quartered heirloom tomatoes.']"
https://pinchofyum.com/wp-content/uploads/grilled-sweet-potato-nachos-square-183x183.jpg,Healthy Grilled Sweet Potato Nachos,These Healthy Grilled Sweet Potato Nachos are veggie-loaded and smothered with a lighter homemade cheese sauce and tons of fresh toppings.,30 minutes,butter chili powder cumin milk garlic chees choic sweet potato sweet corn cilantro multigrain tortilla chip flour refri black bean crumbl cotija chees,"['Sweet potatoes: Turn the grill on to medium high heat. Wash the sweet potatoes and pierce with a fork. Wrap the sweet potatoes in a paper towel and microwave on high for 4 minutes. When cool enough to handle, cut sweet potatoes into wedges and toss with the olive oil, chili powder, and cumin (+ salt to taste). Transfer sweet potatoes to the hot grill and grill for a few minutes on each side until roasty and delicious.', 'Nacho assembly: Meanwhile, heat the refried beans on the stove or in the microwave until warmed through and roast the corn in a dry nonstick skillet until golden brown (see notes). On a large platter, arrange the chips in a single layer. Top with the sweet potato wedges, black beans, and corn.', 'Cheese sauce: melt the butter in a small saucepan. Add the garlic and saute for 1-2 minutes. Add 3/4 cup milk and heat until simmering. Whisk the remaining 3/4 cup milk with the flour; add to the saucepan and stir until smooth and thick. Remove from heat and whisk in the salt and the cheese until melted. Drizzle the cheese sauce over the nachos and top with cilantro and Cotija cheese.']"
https://pinchofyum.com/wp-content/uploads/quinoa-salad-square-183x183.jpg,Herbed Quinoa Garden Veggie Salad,This Herbed Quinoa Garden Veggie Salad is tossed with a lemon herb vinaigrette – so fresh and perfect for summer potlucks or patio dinners.,30 minutes,cherri grape tomato hand parsley romain lettuc quinoa garlic carrot juic lemon herb choic parmesan chees agav nectar,"['Puree the dressing ingredients in a food processor until smooth. Store in fridge until ready to use.', 'Cook the quinoa according to package directions. When finished cooking, chill in the fridge or freezer. The texture of the salad is better when the quinoa is cool and crumbles a little more easily (instead of hot and sticky).', 'Shred the lettuce into long, thin pieces (or to whatever texture you like). Cut the carrots into a few big chunks and mince them in the food processor with 3-5 pulses. Toss the tomatoes, carrots, and chopped herbs together. Toss the cooled quinoa with the dressing; add the carrots, tomatoes, and herb mixture. When ready to serve, toss with the lettuce.']"
https://pinchofyum.com/wp-content/uploads/fruit-pizza-square-183x183.jpg,No-Bake Mini Fruit Pizzas,"No-Bake Mini Fruit Pizzas – a raw, nutritious, chewy crust topped with a coconut cream cheese filling and decorated with fresh fruit! All the yum with no refined sugar.",2 hours 20 minutes,fruit choic raspberri full fat coconut milk almond butter neufchatel chia seed honey almond pecan vanilla medjool date,"['For the crust/dough, place the dates, almond butter, vanilla, salt, and pecans in a food processor. Pulse a few times and push the mixture down with a spoon between pulses to help it move through the food processor (maybe not necessary if you have an awesome food processor, which I do not). When the mixture is mostly smooth and sticky like a dough, transfer to a bowl and mix in your nut meal and chia/flax to help the mixture bind together. You should end up with one large dough ball and you should be able to touch it without getting it stuck all over your hands, although your hands may be greasy after working with it. Press this dough into mini muffin tins, regular muffin tins, or individual tart molds. Freeze for 1-2 hours to help them hold their shape.', 'Heat the coconut milk to incorporate the fat and the water. When it’s smooth, set aside to cool. After it has cooled to room temperature, beat the cream cheese, coconut milk, and honey with an electric mixer until smooth. Cut up your fruit into small slices.', 'Remove from the molds and fill with a few spoonfuls of the filling and top with sliced fruit. Store finished fruit pizzas in the fridge.']"
https://pinchofyum.com/wp-content/uploads/healthy-pesto-baked-rigatoni-square-183x183.jpg,Healthy Pesto Baked Rigatoni,This Healthy Baked Pesto Rigatoni is tossed with heirloom tomatoes and a saucy spinach pesto that will knock your socks off.,40 minutes,whole wheat rigatoni parmesan asiago chees pesto garlic almond pine nut chees choic juic lemon spinach tomato basil kale,"['Bring a large pot of water to boil. While the water is boiling, chop up the tomatoes – I just cut the little ones in half. Add the pasta to the water and cook according to package directions.', 'While the pasta is cooking, place all the pesto ingredients in the food processor until smooth. You may have to push the spinach down periodically to get everything moving. I had to do this in two batches because my food processor is very small. You should end up with 2 heaping cups of pesto.', 'Preheat the oven to 400 degrees. Toss the cooked noodles with the chopped tomatoes, pesto, and enough water to make it a little saucy. Transfer to a 9×13 baking dish and sprinkle with the cheese. Cover loosely with well-oiled aluminum foil and bake for 10-15 minutes or until the cheese is melted.']"
https://pinchofyum.com/wp-content/uploads/fish-tacos-square-183x183.jpg,Crispy Fish Tacos with Jalapeño Sauce,"These Crispy Fish Tacos with Jalapeño Sauce are fried to golden brown perfection with a crispy cornmeal crust and served with a fresh, spicy homemade sauce!",30 minutes,cornstarch bake powder flour corn tortilla jalapeo cornmeal egg green onion chili powder season flour cilantro cotija chees greek yogurt white fish cod avocado beer,"['Puree all the jalapeño sauce ingredients in a food processor until your desired consistency is reached. I sometimes add a little more oil or water at the end to make the sauce less gloppy and more drizzle-able.', 'Pat the fish dry with paper towels and cut into 2-3 inch pieces. Put 1/2 cup flour in a shallow bowl and set aside. In a separate bowl, whisk 1/2 cup flour, cornmeal, cornstarch, chili powder, baking powder, and salt. Add the beer and the beaten egg; stir until combined to form the batter.', 'Pour enough oil in a frying pan so that the fish will be partially submerged while frying. Heat the oil until a drip of water sizzles across the top. Dip each piece of fish in the plain flour, then the batter, then transfer to the hot oil. Fry on each side for 3-5 minutes or until golden brown and crispy. Remove from the frying pan and transfer to a plate lined with paper towels to drain excess oil. Sprinkle with salt while still hot; let cool slightly.', 'Arrange your tacos with a few pieces of fish, cilantro, Cotija cheese, and jalapeño sauce. Yummy!']"
https://pinchofyum.com/wp-content/uploads/pancakes-square-183x183.jpg,Cinnamon Whole Grain Power Pancakes,These Cinnamon Whole Grain Power Pancakes are so simple to make and will keep you full all morning.,20 minutes,roll oat wheat flour milk cinnamon vanilla cottag chees bake soda whole egg egg white,"['Place all ingredients in a blender and blend for 30 seconds until the batter is mostly smooth. Preheat a griddle to medium high heat.', 'Pour about 1/4 cup pancake batter onto the hot griddle and cook for about three minutes or until bubbles form on top. Flip to the other side and cook for another 1-2 minutes. Transfer to a plate and serve topped with fruit, almond butter, chia seeds, and of course, maple syrup.']"
https://pinchofyum.com/wp-content/uploads/banana-muffins-square-183x183.jpg,Caramelized Banana Oat Muffins,These Caramelized Banana Oat Muffins are made with whole grains and without refined sugar for a super satisfying and delicious breakfast.,35 minutes,bake powder whole wheat flour honey real mapl syrup vanilla extract cinnamon banana nutmeg egg greek yogurt butter oat,"['Preheat the oven to 400 degrees. Slice the bananas into rounds. Line a baking sheet with aluminum foil and spray generously with nonstick cooking spray. Place the bananas on the baking sheet and bake for 5-10 minutes, flipping once and removing from the oven when the bananas are deep golden brown on the outside. Transfer to a bowl and mash the bananas with a wooden spoon.', 'Break down the oats in a food processor until a flour-like meal is formed. This should yield a little more than 3/4 cup. Combine the oat flour, whole wheat flour, baking powder, salt, cinnamon, and nutmeg in a large bowl. Stir to combine.', 'In a separate bowl, whisk the half and half, Greek yogurt, eggs, melted butter, vanilla, and honey until smooth. Make a well in the dry ingredients and add the wet to the dry. Stir around the bowl just 10 times until the batter is just barely combined (if you stir too much during this step, your muffins are going to have a gummy, chewy consistency). Fold the caramelized bananas into the mixture, stirring just 5 more times.', 'Transfer the batter to a greased 6 or 12 cup muffin tin. Mix the topping ingredients together and spoon over the muffins. Bake for 10-15 minutes, until the muffins are puffed slightly and spring back when you touch the tops.']"
https://pinchofyum.com/wp-content/uploads/Chopped-Thai-Salad-square-183x183.jpg,Chopped Thai Salad with Sesame Garlic Dressing,This Chopped Thai Salad with Sesame Garlic Dressing is THE BEST! A rainbow of power veggies with a yummy homemade dressing.,25 minutes,shell edamam lemongrass past babi kale garlic carrot cashew green onion honey white distil vinegar cilantro bell pepper soy sauc squeez lime juic,"['Puree all the dressing ingredients in a food processor until smooth. Taste and adjust to fit your preferences. Transfer to a dressing jar and rinse the food processor out for use later.', 'Cook the edamame by boiling it for 3-5 minutes in a pot of boiling water. Drain and allow it to cool. Meanwhile, slice up the kale, carrots, peppers, cilantro leaves, and green onions into thin strips or shreds.', 'Place the cooked edamame in the food processor and pulse 5 times to get a minced texture. Transfer to a bowl and repeat the same process for the cashews. Toss the kale, carrots, peppers, cilantro, green onions, edamame, and cashews together until well combined. Drizzle with the dressing, toss gently a few times, and serve immediately.']"
https://pinchofyum.com/wp-content/uploads/2014/06/grilled-pineapple-shredded-pork-sandwiches-41-183x183.jpg,Grilled Pineapple Pork Sandwiches,These Grilled Pineapple Pork Sandwiches are easy and delicious! Featuring juicy shredded pork and sweet sandwich rolls from King’s Hawaiian.,6 hours 20 minutes,hawaiian sandwich bun cilantro parsley garlic red bell pepper red onion jalapeno pineappl juic pineappl soy sauc pork shoulder pork butt,"['Place the pork shoulder, garlic, onion, peppers, jalapeno, pineapple juice, and soy sauce in a slow cooker. Cover and cook for 4-5 hours on high or 7-8 hours on low. Shred directly in the slow cooker with two forks.', 'Cover a baking sheet with foil and preheat the oven to 450 degrees. Use tongs to transfer the meat to the covered baking sheet, letting the extra juice drip off back into the slow cooker before transferring, otherwise you’ll have a big mess on your hands. Arrange the meat in an even layer and bake for 15 minutes or until some of the pieces are turning golden brown. Mine actually turned a reddish golden brown, which is fine – the color is from the red peppers. Remove the meat from the oven and gently toss all the pieces with tongs. Drizzle with a little bit of juice from the slow cooker.', 'Heat a nonstick skillet over medium high heat. Cut the pineapple into rings and cut each ring in half. When the skillet is hot, add the pineapple slices and “grill” them for a few minutes on each side to get a nice golden brown color, or you could grill them for real on the actual grill. Arrange the meat and pineapple on each sandwich bun and sprinkle with a tiny bit of cilantro or parsley for some fresh green color. Use the juice in the slow cooker to re-moisten the meat or give a little extra shine to the pineapple slices.']"
https://pinchofyum.com/wp-content/uploads/chipotle-chicken-square-183x183.jpg,Spicy Shredded Chipotle Chicken,"This Spicy Chipotle Shredded Chicken is perfect for tacos, nachos, quesadillas, salads, and more! Spicy, saucy, and delish.",45 minutes,yellow mustard garlic chipotl pepper adobo sauc sauc cilantro squeez orang juic reduc chicken broth boneless skinless chicken breast beer,"['Mince the chipotle peppers and garlic cloves. Heat the oil in a large pot over medium heat. Add the garlic and chipotle; saute for 1-2 minutes, stirring constantly to prevent burning. Smells will be yummy.', 'Add the orange juice, chicken broth, beer, and cilantro and turn the heat to high to bring to a boil. Add the raw chicken breasts; cover and reduce heat to medium-low. Simmer for 15-20 minutes or until the chicken breasts are cooked through. Remove the chicken breasts from the pot and place on a cutting board for a few minutes to cool. Shred the chicken with two forks.', 'Meanwhile, keep the sauce left in the pan over low heat. Whisk in the mustard and cook the sauce until it reduces by about half and you get all that mmm mmm good flavor in a thicker, more concentrated sauce. Add the shredded chicken back to the pot with the sauce and toss to combine. Top with additional fresh cilantro.']"
https://pinchofyum.com/wp-content/uploads/banana-ice-cream-square-183x183.jpg,Peanut Butter Banana Ice Cream,"This dreamy Peanut Butter Banana Ice Cream is naturally sweet with just bananas, peanut butter, vanilla, and cinnamon. 330 calories. YUM!",2 hours 10 minutes,super teenytini dash cinnamon roast peanut natur peanut butter vanilla extract,"['Cut the bananas into small chunks and freeze until solid, at least 1-2 hours. Transfer the bananas to a very strong blender and blend until smooth and creamy. This will take a few minutes and may require periodic pauses and adjustments. It’s very loud and intense since the bananas are frozen, similar to adding ice cubes to a blender. Within a few minutes, you should be seeing a thick, creamy ice-creamy mixture in the blender.', 'Add the peanut butter, vanilla extract, cinnamon, sea salt, and anything else you might like in there. Pulse the blender quickly to stir the ingredients all together and when everything is mixed, serve immediately. Top with additional peanut butter and crushed roasted peanuts.']"
https://pinchofyum.com/wp-content/uploads/Chicken-Bacon-Avocado-Salad-square-183x183.jpg,Chicken Bacon Avocado Salad with Roasted Asparagus,This Chicken Bacon Avocado Salad with Roasted Asparagus is so simple and full of fresh flavor! One of my new favorites! Enjoy!,30 minutes,chicken breast qualiti balsam vinegar lemon pepper season spinach asparagu ripe avocado basil butter qualiti bacon,"['Fry the bacon according to package directions (I go for crispy on this one). Drain on a paper towel lined plate and crumble or chop into bite-sized pieces.', 'Melt the butter in a small skillet over high heat. Add the asparagus, sprinkle with lemon pepper, and saute until golden brown and roasty-looking. I like the little charred pieces so I cooked it a little longer – you can cook for as long as you like depending on how you like your asparagus.', 'Cut the chicken into bite-sized pieces. Layer the spinach, chicken, asparagus, and bacon. Cut the avocado into slices and scoop out with a spoon; arrange over the top of the salad. Drizzle or toss with the olive oil and balsamic vinegar. Top with fresh basil, salt and pepper.']"
https://pinchofyum.com/wp-content/uploads/potato-kale-soup-square-183x183.jpg,Creamy Potato Kale Soup,"This Creamy Potato Kale Soup is beyond velvety! It’s our new favorite soup to pair with paninis, bread, and grilled cheese.",40 minutes,chicken veget broth milk yellow onion butter kale potato,"['Heat the butter in a large pot over medium high heat. Add the onions and potatoes and saute until golden brown, 5-8 minutes, sprinkling with salt and pepper. Add 6 cups of the broth and the kale; simmer for 5-10 minutes until the kale softens and becomes a darker green.', 'Transfer the soup to a heavy-duty blender. Puree for 2-3 minutes or until the soup is completely smooth. Transfer the pureed soup back the pan and stir in the milk and the remaining 2 cups broth depending on how thick you want the soup to be. Season with salt and pepper and serve with yummy paninis, toasted wheat bread, or crackers, cheese, and hummus.']"
https://pinchofyum.com/wp-content/uploads/2013/06/camote-tops-4-183x183.jpg,Camote Tops,These sugary camote fritters were a popular snack made by the aunties at the Filipino orphanage we lived and worked at for a year!,20 minutes,peel camot brown sugar vanilla flour white sugar dust,"['Peel, grate, and rinse the camotes. Combine in a large bowl with the brown sugar, flour, and vanilla.', 'Pour a thin layer of oil into a large pan (see picture). Bring the oil to a medium high heat. Drop the camote mixture by spoonfuls into the oil and fry until golden brown, about 3-4 minutes on each side.', 'Drain on a plate lined with paper towels. Sprinkle with sugar before serving.']"
https://pinchofyum.com/wp-content/uploads/spaghetti-square-183x183.jpg,Spaghetti Marinara with Poached Eggs,This Spaghetti Marinara with Poached Eggs uses simple ingredients to make a deliciously comforting meal from scratch that comes together in just 20 minutes.,30 minutes,pepper oregano garlic egg chicken broth basil fire roast tomato red wine whole wheat spaghetti,"['Make the sauce: Heat the olive oil in a deep pot over medium heat. Add the garlic and stir frequently for a minute – don’t let it burn or brown because it tastes bitter. Add the tomatoes, broth, wine, salt, basil, and oregano. Simmer while you prep the spaghetti.', 'Make the spaghetti: Bring a large pot of water to boil and cook the spaghetti according to package directions. Drain and toss with a little olive oil; set aside. When the noodles are done, transfer the simmered sauce to a blender and puree you achieve your desired smoothness. Return the sauce to the pot and add the spaghetti. Toss and cover to keep warm.', 'Poach the eggs: Bring a pot of water to boil and place a few metal rims from mason jars in the bottom of the pot – these will act as handy little egg holders. When the water starts boiling, turn the heat off. Quickly (before the water cools off too much) crack individual eggs into a small bowl and pour directly into the metal rim in the boiling water. Repeat for all the eggs. Cover and let the eggs cook on the hot water for 4-5 minutes (4 = very soft, 5 = soft). Carefully remove the eggs from the water with a spatula. Tilt the eggs over the pot to let excess water run off before plating the eggs on your spaghetti.']"
https://pinchofyum.com/wp-content/uploads/green-mexican-rice-square-183x183.jpg,Green Mexican Rice with Corn,"This Green Mexican Rice with Corn is made with spinach, jalapeno, garlic, and cilantro, and it goes perfectly with anything!",50 minutes,garlic jalapeno serrano pepper corn long grain white rice spinach cilantro,"['Pulse the spinach, cilantro, pepper, and garlic in a food processor until very finely chopped (almost like a paste).', 'Heat the oil in a large pot over medium high heat. Add the rice and stir continuously for 5-8 minutes, until the rice is starting to turn light golden brown. Add the water, salt, corn, and green paste from step one. Cover and boil for 5 minutes. Stir, replace cover, and lower the heat to simmer for another 10-20 minutes or until the rice is soft and fluffy. Serve with additional salt, cilantro leaves, and lime if desired.']"
