image,title,description,total time,ingredients,instructions
https://pinchofyum.com/wp-content/uploads/Crispy-Zucchini-Spaghetti-Square-183x183.png,Spaghetti with Crispy Zucchini,"This Spaghetti with Crispy Zucchini is the perfect end-of-summer song! It doesn’t get much better than fresh summer zucchini coated in a crispy, cheesy breading piled high on top of spaghetti with fresh herbs. YUM! ",45 minutes,"['1/2 pound of uncooked spaghetti', 'one 24-oz. jar of your favorite store-bought spaghetti sauce (I usually use about 2/3rds of a jar)', '1 zucchini, cut into 1/4 inch-thick rounds (about 2-3 cups)', '1 egg', '1 cup panko breadcrumbs', '1/2 cup grated Parmesan cheese (optional)', '1 tablespoon lemon zest (optional)', '1 teaspoon salt and pepper to taste', '1 teaspoon Italian seasoning', '1/2 teaspoon garlic powder', '1/2 cup of some kind of cheese - I like shredded mozzarella and provolone, but fresh mozzarella slices are great and goat cheese is also amazing', '1/4 cup fresh basil leaves for topping']","['Cook the spaghetti according to package directions. Drain and toss with sauce. I like to add extra olive oil, salt, and pepper to taste to just kick things up a notch.', 'Preheat the oven to 400 degrees. Beat the egg in a large bowl; add zucchini and toss to coat. Add panko, Parmesan, lemon zest, and spices. Toss to coat as much as possible. Transfer to a baking sheet – arrange the zucchini with some space between, and spoon the crispity crumbles on and around the zucchini. Drizzle with olive oil. Bake for 15-20 minutes until nice and golden brown.', 'Remove pan from the oven. Sprinkle with your cheese of choice and return to bake or broil for a final 5 minutes. Top with fresh basil leaves, more olive oil, red pepper flakes, etc.\xa0', 'Serve the spaghetti in deep pasta bowls topped with a scoop of cheesy crispy zucchini and more fresh basil. Mwah.\xa0']"
https://pinchofyum.com/wp-content/uploads/Shrimp-Boil-Square-183x183.png,Garlic Butter Shrimp Boil,"Can you handle this Garlic Butter Shrimp Boil? We’re talking butter-drizzled juicy shrimp, steamy corn and potatoes, and luscious little side dishes of garlic butter for extra dunking. YUM!",35 minutes,"['1 pound small potatoes (for the best flavor I recommend cutting in half or quarters so the insides of the potato can absorb the sauce)', '2-4 ears of corn, cut into small pieces', '1 pound kielbasa sausage, sliced', '1 pound shrimp', 'and any random things you have on hand that can make a very low key broth: onion, garlic, lemon, Cajun seasoning, salt', ""2 sticks of salted butter (you don't have to use it all! my motto for garlic butter sauce is better too much than not enough)"", '5-6 large cloves garlic, thinly sliced', 'thyme sprigs (optional)', 'lemon wedges', 'Old Bay or Cajun-style seasoning']","['Butter Sauce: Melt your butter in a saucepan over medium low heat. Add the garlic and just let it hang out over gentle, low heat to infuse all the garlic flavor into the butter and soften the little pieces of garlic. Add a few thyme sprigs if you want to be extra. Keep an eye on it so you don’t brown it or burn it. It will smell… how do I say this? AMAZING.', 'Start Your Water / Broth: Fill a large (like, large) pot with water to about half capacity. Bring the water to boil over medium high heat. If you want, add some things to make a broth: chunks of onion, garlic, lemon, salt, seasonings. Add a couple big pinches of salt. This is very low pressure and meant to be loose! Plain salted water will also work just fine.', 'Boil Potatoes and Corn: Add potatoes and corn to the water. Boil for 5-8 minutes until tender-crisp.', 'Boil Kielbasa and Shrimp: Add kielbasa and shrimp to the water. Boil for another 4-5 minutes until the shrimp is cooked through.', 'Serve: Drain and transfer to a big roasting pan, serving dish, OR directly to your table lined with newspaper for the real deal experience. Squeeze lemon juice over the top, sprinkle with seasonings to taste, and drizzle with the butter sauce. Also: serve with little dishes of garlic butter sauce for dunking. Be prepared to fall in love.']"
https://pinchofyum.com/wp-content/uploads/Peach-Cobbler-Feature-1-2-183x183.jpg,The Best Peach Cobbler,"I have tried so many peach cobbler recipes and this is by far the BEST peach cobbler! Made with fresh peaches, sugar, and a topping that bakes like slightly underbaked cookie dough, with crunchy sugar broiled on top.",1 hour,"['5-6 large fresh yellow peaches, sliced', '1/4 cup sugar', '1/2 cup salted butter, melted', '3/4 cup sugar', '1 teaspoon vanilla', '1 cup flour', '1 teaspoon baking powder', 'a pinch of salt', '1/4 cup turbinado sugar (optional, but really nice)', 'whipped cream or vanilla ice cream for serving']","['Preheat the oven to 350 degrees. Smear the bottom of 9×13 pan with a little bit of butter. Add peaches and sugar, and mix directly in the pan.', 'Mix the butter, sugar, vanilla, flour, baking powder, and salt until a cookie-dough-like batter forms.', 'Place scoops of the mixture over the top of the peaches. Spread with a spoon or with your fingers – no need for perfection here.', 'Bake for 30 minutes. At this point it should be juicy and bubbly around the sides – if not, see notes.', 'Sprinkle the top with turbinado sugar. Bake another 10-15 minutes and then finish with a few minutes under the broiler (475-ish) for a few minutes to get it golden brown and slightly crunchy on top. (Just keep a close eye on it because it can burn quickly.)', 'To get a thick saucy peach base, let it stand for 20-30 minutes before serving with some vanilla ice cream. But good luck with that. 😅']"
https://pinchofyum.com/wp-content/uploads/Roasted-Broccoli-Salad-Square-183x183.png,Liz’s Roasted Broccoli Salad,"This Roasted Broccoli Salad is EVERYTHING! Bright lemon, crisped-up bacon, tangy feta, and it’s all built around a big bowl of roasted broccoli. A true hero of a meal! ",40 minutes,"['2 bags of broccoli florets (24 ounces total)', 'olive oil', 'salt', '12 slices bacon, cut into small pieces', '1-2 shallots, thinly sliced', '4 ounces crumbled feta', '3-4 thick slices sourdough, cut into cubes', 'zest of 2 lemons', 'lemon juice to taste', '1 clove garlic, grated', 'salt, pepper, olive oil to finish']","['Roast broccoli, bacon, and shallot: Preheat oven to 425 degrees. Place broccoli on a large sheet pan, on one side. Place bacon and shallots on the other side. (If you’re running out of room you can separate this onto two sheet pans.) Drizzle broccoli with a little olive oil, and sprinkle with salt. Roast everything for 20-30 minutes, until things are nice and browned. Transfer broccoli, bacon, and shallots to a bowl.', 'Make sourdough croutons: Turn the oven temp down to 375 degrees. Drain off excess bacon fat if needed, and then add sourdough to the bacon pan and toss to coat in the bacon fat. Add more olive oil or butter as needed to get the croutons evenly coated. Bake for 5-7 minutes until crispy and lightly browned.', 'Toss and serve: Toss broccoli, bacon, and shallot with feta (add it while everything is hot so it melts a little bit! so yum), lemon zest and lemon juice, and sourdough croutons. Finish with a clove of freshly grated garlic, if you can handle the bite, which I most definitely can! Also: salt, pepper, and olive oil to taste. You can eat this hot or cold or room temp, and it will be so delicious all of the above ways.']"
https://pinchofyum.com/wp-content/uploads/One-Pan-Farro-Square-183x183.png,One-Pan Farro with Tomatoes and Kale,"This One-Pan Farro with Tomatoes and Kale is a straight-up DREAM! Rustic farro cozied up to cherry tomatoes, onions, garlic, and kale. So good and so wholesome!",40 minutes,"['2 cups water', '1 cup farro', 'half an onion, thinly sliced', '2 cloves garlic, thinly sliced', '10 ounces grape or cherry tomatoes, halved', '1 teaspoon salt', 'a few stalks of kale, stems removed, chopped into small pieces (about 2 cups)', '1/4 cup olive oil (optional, but makes it a bit more luscious)', 'red pepper flakes', 'fresh basil', 'Parmesan', 'chicken, meatballs, or a fried egg']","['Start the simmer: Add water, farro, onion, garlic, tomatoes, and salt to a medium sized saucepan. Simmer, uncovered, for 15 minutes.\xa0', 'Add the kale: Add the kale. Simmer, uncovered, for another 15 minutes.\xa0', 'Finish and serve: Stir in the olive oil, and… you’re done! The farro should be chewy but soft, and there will be just the slightest amount of really delicious brothiness left in the pan. Top with your favorite things – I highly recommend the Parmesan and the red pepper flakes. It’s almost too simple and too good to be true.']"
https://pinchofyum.com/wp-content/uploads/Peanut-Butter-Pie-Square-183x183.jpg,The Best Easy Peanut Butter Pie,"The BEST Easy Peanut Butter Pie! A simple cookie crust under a layer of fluffy peanut buttery filling that is pillowy, light, and incredibly rich all at the same time.",20 minutes,"['1 cup peanut butter', '1 cup sugar', '8 ounces whipped topping like Cool Whip', '8 ounces cream cheese', '1 14-ounce package Oreos', '5 tablespoons butter, melted']","['Pulse Oreos in a food processor until crushed into fine crumbs. Add melted butter and stir to combine. Press into a 10-inch pie plate. Freeze while you mix the filling.', 'Mix all filling ingredients together. Pour into the crust and smooth over the top. Freeze for 3-4 hours until solid.', 'Slice and serve. Be changed forever.']"
https://pinchofyum.com/wp-content/uploads/lemon-chicken-square-183x183.png,5 Ingredient Lemon Chicken with Asparagus,"Juicy, pan-fried chicken with peppery lemon flavors and tender bites of asparagus with a honey butter sauce. A bright and fresh 5 ingredient dinner on the table in 20 minutes!  ",20 minutes,"['1 lb. boneless skinless chicken breasts', '1/4 cup flour', '1/2 teaspoon salt and pepper, to taste', '2 tablespoons butter', '1 teaspoon lemon pepper seasoning', '1-2 cups chopped asparagus', '2 lemons, sliced', '2 tablespoons honey + 2 tablespoons butter (optional, see FAQ notes)', 'parsley for topping (optional)']","['Chicken: Cover the chicken breasts with plastic wrap and pound until each pieces is about a 3/4 of an inch thick. (NOTE: If your chicken breasts are really thick,you can just cut them in half horizontally to make thinner pieces rather than pounding. Works like a charm.) Place the flour and salt and pepper in a shallow dish and gently toss each chicken breast in the dish to coat. Melt the butter in a large skillet over medium high heat; add the chicken and sauté for 3-5 minutes on each side, until golden brown, sprinkling each side with the lemon pepper directly in the pan. When the chicken is golden brown and cooked through, transfer to a plate.', 'Asparagus and Lemons: Add the chopped asparagus to the pan. Sauté for a few minutes until bright green and tender crisp. Remove from the pan and set aside. Lay the lemon slices flat on the bottom of the pan and cook for a few minutes on each side without stirring so that they caramelize and pick up the browned bits left in the pan from the chicken and butter. (NOTE: adding a tiny pat of butter in with the lemons also helps prevent sticking and promotes browning.) Remove the lemons from the pan and set aside.', 'Assembly: Layer all the ingredients back into the skillet – asparagus, chicken, and lemon slices on top.']"
https://pinchofyum.com/wp-content/uploads/Vegetarian-Pad-Thai-Recipe-183x183.jpg,Rainbow Vegetarian Pad Thai with Peanuts and Basil,Rainbow Vegetarian Pad Thai with a simple five ingredient Pad Thai sauce – adaptable to any veggies you have on hand! So easy and delicious!,15 minutes,"[""4 ounces brown rice noodles* (you can get stir-fry type noodles or Pad Thai noodles - and usually that's half a box)"", '1 zucchini', '1 red pepper', 'half a yellow onion', '2 carrots', '2 tablespoons oil', '1 egg, beaten', '1/2 cup peanuts, chopped', '1/2 cup fresh herbs like cilantro, green onions, and basil, chopped', '3 tablespoons fish sauce or vegan fish sauce substitute', '3 tablespoons brown sugar (or sub another sweetener)', '3 tablespoons chicken or vegetable broth', '2 tablespoons white vinegar', '1 tablespoon soy sauce', '1 teaspoon chili paste (sambal oelek)']","['Place the uncooked noodles in a bowl of cold water to soak. Spiralize the zucchini, red pepper, and onion into noodle-like shapes. Cut the carrots into very small pieces (or spiralize them, too, if they’re big enough).', 'Shake up the sauce ingredients in a jar.', 'Heat a tablespoon of oil over medium high heat. Add the veggies – stir fry with tongs for 2-3 minutes or until tender-crisp (if they are not spiralized, they might need longer). Be careful not to overcook them – they’ll get soggy and heavy. Transfer to a dish and set aside.', 'Add another tablespoon of oil to the pan. Drain the noodles – they should be softened by now. Add the noodles to the hot pan and stir fry for a minute, using tongs to toss. Add the sauce and stir fry for another minute or two, until the sauce is starting to thicken and stick to the noodles. Push the noodles aside to make a little room for the egg – pour the beaten egg into the pan and let it sit for 30 seconds or so. Toss everything around with the tongs. The egg mixture will stick to the noodles and everything will start getting sticky.', 'Add in the vegetables, toss together, and remove from heat. Stir in the peanuts and herbs and serve immediately.']"
https://pinchofyum.com/wp-content/uploads/chicken-parmesan-recipe-1-183x183.jpg,20 Minute Healthy Chicken Parmesan,"Healthy Chicken Parmesan made with spiralized zucchini noodles, lightly breaded chicken, Parm cheese and herbs, plus your fave sauce! ",40 minutes,"['1/4 cup whole wheat breadcrumbs', '1/4 cup panko breadcrumbs', '1/4 cup Parmesan cheese', '1 teaspoon dried Italian herbs', 'salt and pepper, to taste', '2 tablespoons oil', '4 chicken breasts (about 1 pound)', '1 1/2 cups DeLallo Creamy Vodka tomato sauce (or any tomato sauce - but that vodka sauce is YUMMY)', '4 slices fresh mozzarella cheese', '2 zucchinis']","['Prep: Preheat the oven to 425 degrees. Toss the breadcrumbs, panko, and Parmesan in a shallow dish with the Italian herbs, salt, and pepper. Heat the oil in a medium ovenproof skillet over medium heat.', 'Fry: Cut the chicken breasts into a total of four pieces (for example, if there are two breasts, cut each in half – pound them a little thinner and wider if you want) and dredge the chicken in the breadcrumbs so that they stick all over the surface of the chicken. Add the chicken to the hot skillet and fry for 3-4 minutes on each side. You want the outside to be golden brown – the inside can finish cooking in the oven.', 'Bake: Transfer the skillet to the oven and bake for 5-10 minutes or until the chicken is fully cooked. Add the sauce and place a slice of mozzarella cheese on top of each piece of chicken. Return to the oven for a few more minutes or until the cheese is bubbling and lightly browned.', 'Finish: While the chicken finishes, cut the zucchini into thin shreds or use a spiralizer to create zucchini noodles. Serve the chicken and sauce over the raw zucchini noodles and sprinkle with Parmesan and parsley.']"
https://pinchofyum.com/wp-content/uploads/Arepas-Recipe-183x183.jpg,Arepas Recipe,"Arepas – fried cornmeal pockets stuffed with all the fillings you could ever want, like carnitas, spicy chicken, sweet potatoes, black beans, sauces, and more. THESE ARE SO GOOD!",30 minutes,"['2 cups precooked cornmeal*', '2 teaspoons salt', '2 1/2 cups warm water', 'oil for pan frying', 'Carnitas (personal fave!) or Chipotle Shredded Chicken', 'Magic Green Sauce or other sauce (umm, what other sauce would there be?)', 'black beans', 'sweet potatoes, sliced into thin pieces and sautéed in olive oil and salt until softened', 'red onions (pickled? yum)', 'Cotija cheese']","['Combine your ingredients: Mix the precooked cornmeal and the salt. Add the water and whisk remove any lumps, then stir until combined. Let the mixture rest for 5-10 minutes.', 'Form the arepas: Using your hands, divide the dough into 8 pieces. Roll each piece into a ball and flatten in gently to create a disk, about 1 inch thick (see pictures).', 'Fry the arepas: Heat a thin layer of oil (about 1/4 inch deep) in a large heavy skillet over medium heat. Add the arepas and fry for about 6 minutes on both sides. The arepas should get a dry fried exterior without getting overly brown. Set on paper towels to drain and cool.', 'Assemble: Cut the arepas in half and stuff with your fillings!']"
https://pinchofyum.com/wp-content/uploads/romesco-sauce-square-183x183.png,5 Minute Romesco Sauce,"Romesco Sauce! Ready in 5 minutes and perfect for serving with grilled chicken, vegetables, crispy potatoes, eggs, and more. Made with roasted red peppers, plum tomatoes, olive oil, garlic, salt, parsley. vegan / vegetarian.",7 minutes,"['one 12-ounce jar roasted red peppers, drained', '4 small plum tomatoes', '1 cup raw almonds', '1/4 cup fresh flat leaf parsley', '1/4 cup olive oil', '1 teaspoon salt (more to taste)', '2 cloves garlic', 'juice of half a lemon']","['Pulse everything together in a blender until it’s texturally right for you (I like it right between chunky and smooth – I leave a little texture with the almonds, but it’s mostly a smooth emulsion).', 'Serve hot or cold with grilled chicken and vegetables, crispy potatoes, eggs… the possibilities are endless.']"
https://pinchofyum.com/wp-content/uploads/Lemongrass-Chicken-1-183x183.jpg,Lemongrass Chicken with Rice and Zucchini,"This Lemongrass Chicken with Rice and Zucchini is OMG-level good! Tender chicken thighs, sautéed and then simmered in a creamy coconut and lemongrass sauce, sits next to a steamy pile of jasmine rice, fresh herbs, and your choice of veg. ",35 minutes,"['1 1/2 pounds boneless skinless chicken thighs', '1 teaspoon paprika', 'garlic powder, onion powder, salt, and pepper to taste', 'olive oil', '3 cloves garlic, minced', '1 jalapeno, ribs and seeds removed (optional), minced', 'one 1-inch knob of ginger, grated or minced', '2 tablespoons lemongrass or lemongrass paste', '1 tablespoon brown sugar', 'one 14-ounce can unsweetened coconut cream (similar to coconut milk, but NOT the same as cream of coconut, which is sweetened!)', 'juice and zest of one lime', 'salt to taste', 'cilantro and/or basil, chopped', 'rice', 'zucchini or broccoli or a nice lil green salad']","['Cook the chicken: Heat the oil in a large skillet over medium high heat. Add the chicken thighs, sprinkle with spices, and cook for 8-10 minutes until cooked through. Remove from pan. Once cooled, shred / pull into small bite-sized pieces.', 'Make the lemongrass sauce: Add the garlic, jalapeño, and ginger to the chicken pan (you don’t have to wipe it out – save all those good flavors). Sauté until fragrant. Add the lemongrass and brown sugar; stir to combine. Add coconut cream and bring to a low, gentle simmer. Season with lime zest, lime juice, and salt.\xa0', 'Finish: Add chicken back in to the sauce. Stir in some fresh cilantro or basil just before serving. Serve over rice with any veggies that you like (see zucchini directions in the notes section). And now enjoy this amazing flavor moment. ♡']"
https://pinchofyum.com/wp-content/uploads/Smores-Bars-Recipe-183x183.jpg,Best S’mores Bars,"These really are the BEST S’mores Bars! Chocolate, peanut butter, and marshmallow sandwiched between two layers of a graham cookie crust. Everyone’s favorite summer snack (S’MORES, please!) in dessert bar form!",45 minutes,"['1/2 cup unsalted butter, softened', '1/2 cup white sugar', '1/4 cup packed brown sugar', '1 egg', '1 teaspoon vanilla', '1 teaspoon baking powder', '1 1/4 cup all purpose flour', '1 teaspoon coarse kosher salt', '6 graham crackers, crushed into crumbs (1 graham cracker = 1 rectangle)', '1/2 cup peanut butter', 'two 4-ounce chocolate bars (the extra big, extra-thick size)', 'one 7-ounce jar of marshmallow creme']","['Prep: Preheat the oven to 350 degrees.', 'Cookie Base: Beat the butter and both sugars. Mix in the egg and vanilla. Mix in the flour, baking powder, and salt. Stir in the graham cracker crumbs.', 'Make a top layer: Line an 8×8 baking dish with parchment. Press half of the dough into the bottom of the pan. Lift out the parchment with the dough on it and set it aside – this will be your top cookie layer.', 'Assembly:\xa0Line again with parchment and press the remaining dough into the bottom of the pan. Layer with the chocolate bars, peanut butter, and marshmallow creme. Gently flip and place the prepared top cookie layer onto the top of the bars and peel the parchment off the top.', 'Bake:\xa0Bake for 30 minutes or until golden brown on top.', 'Resting Time: For the cleanest slices, I like to let the bars rest for 4-6 hours or give them a bit of time in the fridge so they can solidify enough for a clean cut! More info in the notes.']"
https://pinchofyum.com/wp-content/uploads/Salmon-with-Lemon-Sauce-1-2-183x183.jpg,Baked Salmon with Amazing Lemon Sauce,"Delicious baked salmon with crispy potatoes, broccoli, and the most amazing life-changing lemon sauce smothered on top of it all. This is restaurant bistro-style eating! ",50 minutes,"['1 lb. small gold potatoes, cut into bite-sized pieces', 'olive oil + garlic powder, salt, and pepper', ""2-3 cups of broccoli florets (I'm using baby broccoli in the photos)"", '1-2 lbs. salmon (cut into 2-4 filets)', '6-8 tablespoons butter', '1-2 cloves garlic, minced', '1 shallot, minced', '2-3 sprigs of fresh thyme', '1/2 cup heavy cream', '1/2 cup chicken broth', 'juice of 1 lemon', '2 tablespoons chopped fresh parsley or basil', 'salt and pepper to taste']","['Roast the Potatoes: Preheat the oven to 400 degrees. Line a baking sheet with parchment. Add the potatoes to the pan and toss with a little bit of olive oil, garlic powder, salt, and pepper. Roast for 25 minutes until lightly browned and delicious.', 'Make the Life-Changingly Delicious Sauce: While the potatoes are roasting, make your sauce. Melt the butter over medium low heat (I usually start with 6 tablespoons and add the last two if needed once the sauce is cooked). Add the garlic, shallot, and thyme sprigs; sauté for 3-5 minutes until soft and fragrant. Add broth and cream; bring to a low simmer. Let the sauce hang out over low heat until it starts to thicken enough to coat the back of a spoon. Remove the thyme sprigs. Whisk in the lemon juice, stir in the herbs, and season with salt and pepper. Give it a taste. Yes, you’re in heaven now.', 'Bake the Salmon and Broccoli: Add the broccoli and the salmon to the potato pan (keeping the potatoes on there). Toss or brush with a little more oil, salt, and pepper. Bake for another 10-15 minutes, until the salmon is fully cooked – I like it to be *just* past the point of translucent where it flakes apart very easily but isn’t dried out.', 'You’re Done: Serve salmon, potatoes, and broccoli with big spoonfuls of sauce, more herbs, and more lemon wedges. This is living. ♡']"
https://pinchofyum.com/wp-content/uploads/Lo-Mein-Recipe-183x183.jpg,15 Minute Lo Mein,"15 Minute Lo Mein! Made with just soy sauce, sesame oil, a pinch of sugar, ramen noodles or spaghetti noodles, and any veggies or protein you like. SO YUMMY!",20 minutes,"['2 tablespoons dark soy sauce (sub regular soy sauce if needed) (Affiliate link)', '1 tablespoon light soy sauce (sub regular soy sauce if needed) (Affiliate link)', '3 tablespoons oyster sauce', '1 teaspoon sesame oil', '1 teaspoon sugar', '1 clove of garlic, grated (optional)', '4-6 ounces uncooked ramen noodles (Affiliate link)', '1 tablespoon sesame oil', ""3 green onions, chopped (separate green parts from white parts - you'll use both separately)"", '2-3 cups julienne cut or chopped vegetables like carrots, red peppers, cabbage, bok choy, mushrooms, or broccoli', '1-2 tablespoons mirin']","['Sauce: Shake all the sauce ingredients together in a jar.', 'Noodles:  Cook the noodles according to package directions. Drain and set aside.', 'Lo Mein: Heat the sesame oil in a large wok or skillet. Add the green onions (white parts) and vegetables to the hot pan. Stir fry until fork-tender, about 5 minutes. Add the mirin to loosen the browned bits up off the bottom of the pan. Add the cooked noodles and about half of the sauce – toss around in the hot pan to combine. Add more sauce if needed (I usually gauge the amount of sauce I want by the color of the noodles – you want a medium brown color, not too light, not too dark). Serve topped with remaining green onions!']"
https://pinchofyum.com/wp-content/uploads/Cashew-Crunch-Salad-3-183x183.jpg,Cashew Crunch Salad with Sesame Dressing,"This Cashew Crunch Salad is loaded up with crunchy veg, chow mein noodles, edamame, and roasted cashews and it’ll make you ACTUALLY WANT TO EAT A SALAD. And the sesame dressing – OMG!",30 minutes,"['1/2 head of green cabbage, finely shredded', '1/2 head of purple cabbage, finely shredded', '2 cups carrots, matchstick-cut or shredded', '1 cup fresh cilantro, chopped', '1/2 cup sliced green onion', '2 cups cooked edamame (see FAQs)', '1-2 cup roasted cashews (see notes)', '2 cups crunchy chow mein noodles (optional)', 'chicken, shrimp, or any other protein you like', '1/4 cup olive oil (you can use any other oil as well)', '3 tablespoons white vinegar', '2 tablespoons sesame oil - very important for flavor!', '2 tablespoons sugar', '1 teaspoon salt', 'a few shakes of garlic powder', 'optional: 1/4 cup Greek yogurt or mayo (more or less to taste - this changes it from a vinaigrette to more of a creamy dressing)']","['Shake the dressing ingredients up in a jar until smooth. Add the Greek yogurt or mayo (if using) and shake again until smooth. YUM.', 'Toss all the salad ingredients together. Drizzle with dressing and serve!']"
https://pinchofyum.com/wp-content/uploads/Harissa-Chickpeas-with-Whipped-Feta-Square-183x183.png,Harissa Chickpeas with Whipped Feta,"Harissa Chickpeas with Whipped Feta! Perfectly spicy/saucy/tomato-y chickpeas smothered in creamy, garlicky whipped feta and served with naan, lemons, and cucumbers. Your next weeknight wonder! ",15 minutes,"['one 4-6 oz. container of feta', 'a knob of cream cheese or a spoonful Greek yogurt', '1 small clove garlic', '2 tablespoons olive oil', '2-3 cloves garlic', '1-2 tablespoons harissa paste (2 tablespoons would be medium spicy)', 'one 14-ounce can fire-roasted crushed tomatoes', 'two 14-ounce cans chickpeas, rinsed and drained', '1 teaspoon salt', 'squeeze of lemon juice', '2 tablespoons chopped parsley (optional)', '1/4 cup golden raisins (optional but sweet and yummy)', '4 pieces pita or naan', '1 diced cucumber', '1 lemon, cut into wedges', '1/2 cup olives']","['Make the Whipped Feta:\xa0In a small chopper or food processor, pulse the feta, cream cheese, and garlic until mostly smooth and creamy and “whipped.” Add a little water as needed to loosen it up.', 'Make the Chickpeas: Add the olive oil to a pan over medium high heat. Add garlic and harissa paste; sauté for 1-2 minutes. Add tomatoes and chickpeas. Mix and simmer for 4-5 minutes. Using a potato masher or similar tool, mash some of the chickpeas so the mixture becomes a little more creamy. Season with lemon juice, salt, and parsley. Stir in the raisins. Add a little bit of water if you need to to keep everything nice and saucy.', 'Serve: Serve harissa chickpeas on a plate with all your faves. Top with whipped feta and anything else you like (aka all of it. everything.). IT’S JUST SO GOOD.']"
https://pinchofyum.com/wp-content/uploads/Almond-Butter-Chocolate-Chip-Zucchini-Bars-Square-183x183.png,Almond Butter Chocolate Chip Zucchini Bars,"These Almond Butter Chocolate Chip Zucchini Bars are wholesome and perfect and just everything your summer needs! Made with oats, almond butter, zucchini, dates, and maple syrup. So many feel-good ingredients packed into one bar! ",40 minutes,"['2 cups rolled oats', '1/4 cup + 2 tablespoons olive oil', '1/4 cup almond butter', '1/4 cup maple syrup', '8 medjool dates, pitted', '1-2 zucchini, grated and squeezed once (about 2 cups total, divided)', '2 eggs', '1 teaspoon baking soda', 'pinch of kosher salt', 'chocolate chips (optional, for topping)']","['Preheat the oven to 350 degrees.\xa0Set aside about half of the zucchini and chocolate chips to stir in later. Blend everything else together until a smooth-ish batter comes together.', 'Stir in chocolate chips and zucchini. Pour batter into a square baking dish (9×9 or similar). Bake for 30-40 minutes, until the top is golden brown and gently springs back when you press into it.', 'For clean cuts, let it cool completely. (Or for hungry bellies, just get into it right warm out of the oven.) I like to store this in the refrigerator but you can serve warm or cold ALL DAY LONG! Snack, breakfast, dessert, all of it. ♡']"
https://pinchofyum.com/wp-content/uploads/Easy-Homemade-Blueberry-Sauce-Square-183x183.jpg,Easy Homemade Blueberry Sauce,"This easy blueberry sauce is made with fresh blueberries, sugar, vanilla, and corn starch. Thick, sweet, and perfect for topping pancakes.",15 minutes,"['3 cups blueberries (fresh or frozen)', '1 cup water', '1/2 cup sugar', '1 1/2 tablespoons cornstarch, dissolved into 3 tablespoons water', '1/2 teaspoon vanilla']","['Place 1 1/2 cups blueberries in a small saucepan. Cover with water and add sugar and vanilla. Heat over medium-high heat until mixture comes to a low boil and blueberries just start to break apart.', 'Add dissolved cornstarch to saucepan and bring mixture to a rolling boil. Turn heat down and simmer on low heat for 2-3 minutes, or until sauce reaches desired consistency. Add water, one tablespoon at a time, if the sauce gets too thick.', 'Remove from heat. Add remaining blueberries and stir gently. Serve warm or cold.']"
https://pinchofyum.com/wp-content/uploads/Beans-and-Greens-Tacos-Square-183x183.png,Smoky Beans and Greens Tacos with Aji Verde,"Three cheers for summertime eating! Smoky black beans, sautéed with kale and garlic and spices, tucked into charred corn tortillas, and topped with the best feisty, punchy green sauce – Aji Verde! ",20 minutes,"['1 tablespoon olive oil', '2-3 cups shredded kale (no stems, please)', 'one 14-ounce can black beans, drained and rinsed', '1 cup enchilada sauce (I like this one)', '1 chipotle pepper, minced (or a sprinkle of ground dried chipotle spice)', 'salt to taste', '2 tablespoons olive oil', '1/2 cup mayonnaise', '3 ounces of queso fresco (optional)', '1 jalapeño pepper, with seeds and ribs to keep it spicy (remove for a mild version)', '1 bunch cilantro', '2 cloves garlic', 'juice of 1 lime', 'pinch of salt (to taste)', '8 corn tortillas', '1 1/2 cups fresh sweet corn, cut off the cob (frozen corn works too - just sauté in a hot pan for a few minutes or cook in microwave)', 'anything else you like on your tacos']","['Make the aji verde: Blend aji verde sauce ingredients together until smooth.', 'Cook the beans and greens:\xa0Heat the olive oil in a skillet over medium high heat. Add kale; sauté for 4-5 minutes until soft. Add beans, enchilada sauce, and chipotle. Season with salt. Simmer until the kale is very well-cooked and everything has taken on a roasty-tomato-chipotle kind of of vibe.', 'Serve: Fill each tortilla with beans and greens, corn, and a heavy drizzle of aji verde sauce. Top with whatever else makes your heart happy. Mwah. So good.']"
